entry_id,co2_ppm,ch4_ppm,created_at,fecha
2768,783,781.64056,2025-08-22T16:25:40-05:00,2025-08-22
2769,789,785.85944,2025-08-22T16:26:10-05:00,2025-08-22
2770,783,778.12506,2025-08-22T16:26:40-05:00,2025-08-22
2771,782,794.99994,2025-08-22T16:27:10-05:00,2025-08-22
2772,993,1038.98438,2025-08-22T16:27:40-05:00,2025-08-22
2773,1102,1097.34375,2025-08-22T16:28:10-05:00,2025-08-22
2774,1111,1107.89063,2025-08-22T16:28:39-05:00,2025-08-22
2775,1108,1095.9375,2025-08-22T16:29:10-05:00,2025-08-22
2776,1011,998.20325,2025-08-22T16:29:40-05:00,2025-08-22
2777,950,940.54687,2025-08-22T16:30:10-05:00,2025-08-22
2778,918,915.23444,2025-08-22T16:30:40-05:00,2025-08-22
2779,941,935.62506,2025-08-22T16:31:10-05:00,2025-08-22
2780,916,907.50006,2025-08-22T16:31:40-05:00,2025-08-22
2781,891,884.29694,2025-08-22T16:32:10-05:00,2025-08-22
2782,888,885.70312,2025-08-22T16:32:40-05:00,2025-08-22
2783,892,889.922,2025-08-22T16:33:10-05:00,2025-08-22
2784,952,945.46875,2025-08-22T16:33:40-05:00,2025-08-22
2785,932,924.37494,2025-08-22T16:34:10-05:00,2025-08-22
2786,889,884.99994,2025-08-22T16:34:40-05:00,2025-08-22
2787,877,874.45325,2025-08-22T16:35:10-05:00,2025-08-22
2788,872,868.82819,2025-08-22T16:35:40-05:00,2025-08-22
2789,873,868.125,2025-08-22T16:36:10-05:00,2025-08-22
2790,874,868.82819,2025-08-22T16:36:40-05:00,2025-08-22
2791,869,863.20319,2025-08-22T16:37:10-05:00,2025-08-22
2792,863,859.68744,2025-08-22T16:37:40-05:00,2025-08-22
2793,863,858.9845,2025-08-22T16:38:10-05:00,2025-08-22
2794,876,901.17188,2025-08-22T16:38:40-05:00,2025-08-22
2795,883,936.32825,2025-08-22T16:39:10-05:00,2025-08-22
2796,905,882.89056,2025-08-22T16:39:40-05:00,2025-08-22
2797,825,816.09375,2025-08-22T16:40:10-05:00,2025-08-22
2798,817,811.17188,2025-08-22T16:40:40-05:00,2025-08-22
2799,895,927.1875,2025-08-22T16:41:10-05:00,2025-08-22
2800,999,993.98431,2025-08-22T16:41:40-05:00,2025-08-22
2801,894,940.54687,2025-08-22T16:42:10-05:00,2025-08-22
2802,913,901.87506,2025-08-22T16:42:40-05:00,2025-08-22
2803,848,857.57812,2025-08-22T16:43:10-05:00,2025-08-22
2804,910,924.37494,2025-08-22T16:43:41-05:00,2025-08-22
2805,888,877.26556,2025-08-22T16:44:10-05:00,2025-08-22
2806,858,851.95306,2025-08-22T16:44:41-05:00,2025-08-22
2807,840,833.67181,2025-08-22T16:45:11-05:00,2025-08-22
2808,1096,1112.8125,2025-08-22T16:45:41-05:00,2025-08-22
2809,927,909.60944,2025-08-22T16:46:11-05:00,2025-08-22
2810,877,866.01569,2025-08-22T16:46:41-05:00,2025-08-22
2811,835,826.64062,2025-08-22T16:47:11-05:00,2025-08-22
2812,813,806.25006,2025-08-22T16:47:41-05:00,2025-08-22
2813,796,792.18744,2025-08-22T16:48:11-05:00,2025-08-22
2936,873,866.71887,2025-08-25T17:36:25-05:00,2025-08-25
2937,859,855.46881,2025-08-25T17:36:55-05:00,2025-08-25
2938,847,842.81256,2025-08-25T17:37:25-05:00,2025-08-25
2939,840,835.07819,2025-08-25T17:37:55-05:00,2025-08-25
2940,827,822.422,2025-08-25T17:38:25-05:00,2025-08-25
2941,826,822.422,2025-08-25T17:38:56-05:00,2025-08-25
2942,825,821.71881,2025-08-25T17:39:26-05:00,2025-08-25
2943,827,822.422,2025-08-25T17:39:55-05:00,2025-08-25
2944,832,828.04681,2025-08-25T17:40:26-05:00,2025-08-25
2945,840,835.78137,2025-08-25T17:40:56-05:00,2025-08-25
2946,844,837.89069,2025-08-25T17:41:26-05:00,2025-08-25
2947,850,847.03125,2025-08-25T17:41:56-05:00,2025-08-25
2948,852,846.32806,2025-08-25T17:42:26-05:00,2025-08-25
2949,854,848.43762,2025-08-25T17:42:56-05:00,2025-08-25
2950,855,849.84375,2025-08-25T17:43:26-05:00,2025-08-25
2951,859,854.06244,2025-08-25T17:43:56-05:00,2025-08-25
2952,861,854.76562,2025-08-25T17:44:26-05:00,2025-08-25
2953,859,855.46881,2025-08-25T17:44:56-05:00,2025-08-25
2954,862,857.57812,2025-08-25T17:45:26-05:00,2025-08-25
2955,862,856.87494,2025-08-25T17:45:56-05:00,2025-08-25
2956,863,860.39063,2025-08-25T17:46:26-05:00,2025-08-25
2957,862,861.09381,2025-08-25T17:46:56-05:00,2025-08-25
2958,863,856.87494,2025-08-25T17:47:26-05:00,2025-08-25
2959,866,860.39063,2025-08-25T17:47:56-05:00,2025-08-25
2960,867,863.90637,2025-08-25T17:48:26-05:00,2025-08-25
2961,867,862.5,2025-08-25T17:48:56-05:00,2025-08-25
2962,868,863.20319,2025-08-25T17:49:26-05:00,2025-08-25
2963,862,858.28131,2025-08-25T17:49:56-05:00,2025-08-25
2964,861,857.57812,2025-08-25T17:50:26-05:00,2025-08-25
2965,859,856.172,2025-08-25T17:50:56-05:00,2025-08-25
2966,858,856.172,2025-08-25T17:51:26-05:00,2025-08-25
2967,856,851.25012,2025-08-25T17:51:56-05:00,2025-08-25
2968,857,852.65625,2025-08-25T17:52:26-05:00,2025-08-25
2969,853,849.84375,2025-08-25T17:52:56-05:00,2025-08-25
2970,853,849.14056,2025-08-25T17:53:26-05:00,2025-08-25
2971,857,852.65625,2025-08-25T17:53:57-05:00,2025-08-25
2972,857,851.95306,2025-08-25T17:54:26-05:00,2025-08-25
2973,859,854.76562,2025-08-25T17:54:57-05:00,2025-08-25
2974,857,855.46881,2025-08-25T17:55:27-05:00,2025-08-25
2975,858,855.46881,2025-08-25T17:55:56-05:00,2025-08-25
2976,856,851.95306,2025-08-25T17:56:27-05:00,2025-08-25
2977,853,849.84375,2025-08-25T17:56:57-05:00,2025-08-25
2978,843,839.29688,2025-08-25T17:57:27-05:00,2025-08-25
2979,847,840.70325,2025-08-25T17:57:57-05:00,2025-08-25
2980,846,841.40619,2025-08-25T17:58:27-05:00,2025-08-25
2981,848,843.51575,2025-08-25T17:58:56-05:00,2025-08-25
2982,850,846.32806,2025-08-25T17:59:27-05:00,2025-08-25
2983,851,847.03125,2025-08-25T17:59:57-05:00,2025-08-25
2984,854,849.14056,2025-08-25T18:00:27-05:00,2025-08-25
2985,855,851.25012,2025-08-25T18:00:57-05:00,2025-08-25
2986,855,852.65625,2025-08-25T18:01:27-05:00,2025-08-25
2987,853,849.14056,2025-08-25T18:01:57-05:00,2025-08-25
2988,854,849.14056,2025-08-25T18:02:27-05:00,2025-08-25
2989,852,847.73444,2025-08-25T18:02:57-05:00,2025-08-25
2990,850,846.32806,2025-08-25T18:03:27-05:00,2025-08-25
2991,850,846.32806,2025-08-25T18:03:57-05:00,2025-08-25
2992,851,847.03125,2025-08-25T18:04:27-05:00,2025-08-25
2993,847,844.21869,2025-08-25T18:04:57-05:00,2025-08-25
2994,838,832.26569,2025-08-25T18:05:27-05:00,2025-08-25
2995,825,820.31244,2025-08-25T18:05:57-05:00,2025-08-25
2996,822,818.20306,2025-08-25T18:06:27-05:00,2025-08-25
2997,829,825.2345,2025-08-25T18:06:57-05:00,2025-08-25
2998,818,811.17188,2025-08-25T18:07:27-05:00,2025-08-25
2999,812,807.65619,2025-08-25T18:07:57-05:00,2025-08-25
3000,812,808.35937,2025-08-25T18:08:27-05:00,2025-08-25
3001,806,803.4375,2025-08-25T18:08:57-05:00,2025-08-25
3002,801,797.10931,2025-08-25T18:09:27-05:00,2025-08-25
3003,817,813.98444,2025-08-25T18:09:57-05:00,2025-08-25
3004,812,807.65619,2025-08-25T18:10:27-05:00,2025-08-25
3005,815,810.46869,2025-08-25T18:10:57-05:00,2025-08-25
3006,819,816.09375,2025-08-25T18:11:27-05:00,2025-08-25
3007,823,818.90625,2025-08-25T18:11:57-05:00,2025-08-25
3008,828,823.82813,2025-08-25T18:12:27-05:00,2025-08-25
3009,835,833.67181,2025-08-25T18:12:57-05:00,2025-08-25
3010,843,841.40619,2025-08-25T18:13:27-05:00,2025-08-25
3011,847,842.81256,2025-08-25T18:13:57-05:00,2025-08-25
3012,812,804.84369,2025-08-25T18:17:55-05:00,2025-08-25
3013,804,799.92181,2025-08-25T18:18:24-05:00,2025-08-25
3014,800,797.10931,2025-08-25T18:18:54-05:00,2025-08-25
3015,808,804.14069,2025-08-25T18:19:24-05:00,2025-08-25
3016,817,813.98444,2025-08-25T18:19:54-05:00,2025-08-25
3017,828,825.2345,2025-08-25T18:20:24-05:00,2025-08-25
3018,838,835.07819,2025-08-25T18:20:54-05:00,2025-08-25
3019,843,839.29688,2025-08-25T18:21:24-05:00,2025-08-25
3020,847,844.92188,2025-08-25T18:21:54-05:00,2025-08-25
3021,843,837.89069,2025-08-25T18:22:24-05:00,2025-08-25
3022,839,835.78137,2025-08-25T18:22:54-05:00,2025-08-25
3023,843,841.40619,2025-08-25T18:23:24-05:00,2025-08-25
3024,848,843.51575,2025-08-25T18:23:54-05:00,2025-08-25
3025,849,844.92188,2025-08-25T18:24:24-05:00,2025-08-25
3026,847,843.51575,2025-08-25T18:25:24-05:00,2025-08-25
3027,852,846.32806,2025-08-25T18:25:54-05:00,2025-08-25
3028,853,849.84375,2025-08-25T18:26:24-05:00,2025-08-25
3029,856,855.46881,2025-08-25T18:26:55-05:00,2025-08-25
3030,860,857.57812,2025-08-25T18:27:25-05:00,2025-08-25
3031,865,863.90637,2025-08-25T18:27:54-05:00,2025-08-25
3032,867,862.5,2025-08-25T18:28:24-05:00,2025-08-25
3033,860,855.46881,2025-08-25T18:28:54-05:00,2025-08-25
3034,856,850.54694,2025-08-25T18:29:24-05:00,2025-08-25
3035,852,846.32806,2025-08-25T18:29:55-05:00,2025-08-25
3036,847,844.21869,2025-08-25T18:30:24-05:00,2025-08-25
3037,842,835.07819,2025-08-25T18:30:55-05:00,2025-08-25
3038,835,832.96887,2025-08-25T18:31:24-05:00,2025-08-25
3039,845,841.40619,2025-08-25T18:31:54-05:00,2025-08-25
3040,849,843.51575,2025-08-25T18:32:25-05:00,2025-08-25
3041,850,843.51575,2025-08-25T18:32:55-05:00,2025-08-25
3042,854,852.65625,2025-08-25T18:33:24-05:00,2025-08-25
3043,861,856.87494,2025-08-25T18:33:55-05:00,2025-08-25
3044,862,856.87494,2025-08-25T18:34:25-05:00,2025-08-25
3045,862,858.9845,2025-08-25T18:34:55-05:00,2025-08-25
3046,863,857.57812,2025-08-25T18:35:25-05:00,2025-08-25
3047,866,863.90637,2025-08-25T18:35:55-05:00,2025-08-25
3048,864,859.68744,2025-08-25T18:36:25-05:00,2025-08-25
3049,859,851.25012,2025-08-25T18:36:55-05:00,2025-08-25
3050,857,855.46881,2025-08-25T18:37:25-05:00,2025-08-25
3051,856,852.65625,2025-08-25T18:37:55-05:00,2025-08-25
3052,858,854.06244,2025-08-25T18:38:25-05:00,2025-08-25
3053,859,855.46881,2025-08-25T18:38:55-05:00,2025-08-25
3054,861,858.28131,2025-08-25T18:39:25-05:00,2025-08-25
3055,858,851.95306,2025-08-25T18:39:55-05:00,2025-08-25
3056,857,852.65625,2025-08-25T18:40:25-05:00,2025-08-25
3057,853,848.43762,2025-08-25T18:40:55-05:00,2025-08-25
3058,854,849.14056,2025-08-25T18:41:25-05:00,2025-08-25
3059,855,852.65625,2025-08-25T18:41:56-05:00,2025-08-25
3060,845,837.89069,2025-08-25T18:42:25-05:00,2025-08-25
3061,837,832.26569,2025-08-25T18:42:55-05:00,2025-08-25
3062,822,816.79694,2025-08-25T18:43:26-05:00,2025-08-25
3063,829,824.53131,2025-08-25T18:43:55-05:00,2025-08-25
3064,833,826.64062,2025-08-25T18:44:25-05:00,2025-08-25
3065,829,825.2345,2025-08-25T18:44:55-05:00,2025-08-25
3066,839,833.67181,2025-08-25T18:45:25-05:00,2025-08-25
3067,831,823.82813,2025-08-25T18:45:56-05:00,2025-08-25
3068,822,819.60944,2025-08-25T18:46:25-05:00,2025-08-25
3069,828,821.01562,2025-08-25T18:46:55-05:00,2025-08-25
3070,832,827.34381,2025-08-25T18:47:25-05:00,2025-08-25
3071,839,836.48431,2025-08-25T18:47:56-05:00,2025-08-25
3072,845,840.70325,2025-08-25T18:48:25-05:00,2025-08-25
3073,843,837.89069,2025-08-25T18:48:56-05:00,2025-08-25
3074,843,838.59369,2025-08-25T18:49:26-05:00,2025-08-25
3075,847,843.51575,2025-08-25T18:49:56-05:00,2025-08-25
3076,844,837.89069,2025-08-25T18:50:26-05:00,2025-08-25
3077,849,847.03125,2025-08-25T18:50:56-05:00,2025-08-25
3078,855,851.95306,2025-08-25T18:51:26-05:00,2025-08-25
3079,856,849.14056,2025-08-25T18:51:57-05:00,2025-08-25
3080,850,847.03125,2025-08-25T18:52:26-05:00,2025-08-25
3081,853,850.54694,2025-08-25T18:52:56-05:00,2025-08-25
3082,856,851.95306,2025-08-25T18:53:26-05:00,2025-08-25
3083,855,852.65625,2025-08-25T18:53:56-05:00,2025-08-25
3084,854,849.14056,2025-08-25T18:54:26-05:00,2025-08-25
3085,855,851.25012,2025-08-25T18:54:56-05:00,2025-08-25
3086,854,847.03125,2025-08-25T18:55:26-05:00,2025-08-25
3087,847,843.51575,2025-08-25T18:55:56-05:00,2025-08-25
3088,843,838.59369,2025-08-25T18:56:26-05:00,2025-08-25
3089,829,825.2345,2025-08-25T18:56:56-05:00,2025-08-25
3090,830,827.34381,2025-08-25T18:57:26-05:00,2025-08-25
3091,839,836.48431,2025-08-25T18:57:56-05:00,2025-08-25
3092,840,835.78137,2025-08-25T18:58:26-05:00,2025-08-25
3093,843,837.89069,2025-08-25T18:58:56-05:00,2025-08-25
3094,842,835.78137,2025-08-25T18:59:26-05:00,2025-08-25
3095,831,824.53131,2025-08-25T18:59:56-05:00,2025-08-25
3096,828,824.53131,2025-08-25T19:00:26-05:00,2025-08-25
3097,827,822.422,2025-08-25T19:00:57-05:00,2025-08-25
3098,815,809.76575,2025-08-25T19:01:27-05:00,2025-08-25
3099,821,818.20306,2025-08-25T19:01:57-05:00,2025-08-25
3100,818,813.98444,2025-08-25T19:02:27-05:00,2025-08-25
3101,819,813.28125,2025-08-25T19:02:57-05:00,2025-08-25
3102,819,813.98444,2025-08-25T19:03:27-05:00,2025-08-25
3103,820,814.68762,2025-08-25T19:03:56-05:00,2025-08-25
3104,820,817.50012,2025-08-25T19:04:27-05:00,2025-08-25
3105,822,818.20306,2025-08-25T19:04:57-05:00,2025-08-25
3106,822,819.60944,2025-08-25T19:05:27-05:00,2025-08-25
3107,821,816.09375,2025-08-25T19:05:57-05:00,2025-08-25
3108,825,821.01562,2025-08-25T19:06:27-05:00,2025-08-25
3109,829,825.2345,2025-08-25T19:06:57-05:00,2025-08-25
3110,820,812.57806,2025-08-25T19:07:27-05:00,2025-08-25
3111,802,797.8125,2025-08-25T19:07:57-05:00,2025-08-25
3112,802,800.625,2025-08-25T19:08:27-05:00,2025-08-25
3113,803,796.40631,2025-08-25T19:08:57-05:00,2025-08-25
3114,800,796.40631,2025-08-25T19:09:27-05:00,2025-08-25
3115,801,794.99994,2025-08-25T19:09:57-05:00,2025-08-25
3116,798,794.297,2025-08-25T19:10:27-05:00,2025-08-25
3117,801,797.10931,2025-08-25T19:10:57-05:00,2025-08-25
3118,798,794.99994,2025-08-25T19:11:27-05:00,2025-08-25
3119,793,788.67194,2025-08-25T19:11:57-05:00,2025-08-25
3120,794,789.37494,2025-08-25T19:12:27-05:00,2025-08-25
3121,793,790.07813,2025-08-25T19:12:57-05:00,2025-08-25
3122,794,790.78131,2025-08-25T19:13:27-05:00,2025-08-25
3123,793,789.37494,2025-08-25T19:13:57-05:00,2025-08-25
3124,797,792.18744,2025-08-25T19:14:28-05:00,2025-08-25
3125,796,790.78131,2025-08-25T19:14:57-05:00,2025-08-25
3126,789,783.04694,2025-08-25T19:15:27-05:00,2025-08-25
3127,787,783.75012,2025-08-25T19:15:57-05:00,2025-08-25
3128,789,785.15625,2025-08-25T19:16:27-05:00,2025-08-25
3129,789,785.85944,2025-08-25T19:16:57-05:00,2025-08-25
3130,786,781.64056,2025-08-25T19:17:27-05:00,2025-08-25
3131,786,783.04694,2025-08-25T19:17:57-05:00,2025-08-25
3132,790,786.56262,2025-08-25T19:18:27-05:00,2025-08-25
3133,789,787.26556,2025-08-25T19:18:57-05:00,2025-08-25
3134,792,785.15625,2025-08-25T19:19:27-05:00,2025-08-25
3135,791,789.37494,2025-08-25T19:19:58-05:00,2025-08-25
3136,793,789.37494,2025-08-25T19:20:28-05:00,2025-08-25
3137,789,785.15625,2025-08-25T19:20:57-05:00,2025-08-25
3138,789,785.15625,2025-08-25T19:21:28-05:00,2025-08-25
3139,788,781.64056,2025-08-25T19:21:58-05:00,2025-08-25
3140,788,785.85944,2025-08-25T19:22:27-05:00,2025-08-25
3141,790,785.85944,2025-08-25T19:22:58-05:00,2025-08-25
3142,786,781.64056,2025-08-25T19:23:28-05:00,2025-08-25
3143,787,782.34375,2025-08-25T19:23:58-05:00,2025-08-25
3144,794,791.4845,2025-08-25T19:24:28-05:00,2025-08-25
3145,800,797.10931,2025-08-25T19:24:58-05:00,2025-08-25
3146,801,797.10931,2025-08-25T19:25:28-05:00,2025-08-25
3147,807,802.03137,2025-08-25T19:25:58-05:00,2025-08-25
3148,807,802.73431,2025-08-25T19:26:28-05:00,2025-08-25
3149,809,808.35937,2025-08-25T19:26:59-05:00,2025-08-25
3150,826,821.71881,2025-08-25T19:28:48-05:00,2025-08-25
3151,825,819.60944,2025-08-25T19:29:18-05:00,2025-08-25
3152,818,812.57806,2025-08-25T19:30:16-05:00,2025-08-25
3153,816,811.17188,2025-08-25T19:30:45-05:00,2025-08-25
3154,814,811.87506,2025-08-25T19:31:15-05:00,2025-08-25
3155,812,809.76575,2025-08-25T19:32:53-05:00,2025-08-25
3156,1983,1979.0625,2025-09-09T10:55:33-05:00,2025-09-09
3157,1968,1952.34387,2025-09-09T10:56:03-05:00,2025-09-09
3158,1716,1697.8125,2025-09-09T10:56:34-05:00,2025-09-09
3159,1676,1672.5,2025-09-09T10:57:03-05:00,2025-09-09
3160,1669,1668.28113,2025-09-09T10:57:33-05:00,2025-09-09
3161,1664,1660.54675,2025-09-09T10:58:03-05:00,2025-09-09
3162,1662,1661.95313,2025-09-09T10:58:33-05:00,2025-09-09
3163,1671,1666.875,2025-09-09T10:59:03-05:00,2025-09-09
3164,1665,1662.65637,2025-09-09T10:59:34-05:00,2025-09-09
3165,1657,1654.922,2025-09-09T11:00:03-05:00,2025-09-09
3166,982,979.21875,2025-09-09T15:19:43-05:00,2025-09-09
3167,963,954.6095,2025-09-09T15:20:13-05:00,2025-09-09
3168,894,888.51563,2025-09-09T15:20:43-05:00,2025-09-09
3169,992,1006.64056,2025-09-09T15:21:13-05:00,2025-09-09
3170,1008,983.43744,2025-09-09T15:21:43-05:00,2025-09-09
3171,997,984.84381,2025-09-09T15:22:13-05:00,2025-09-09
3172,996,996.09369,2025-09-09T15:22:43-05:00,2025-09-09
3173,1019,1017.18744,2025-09-09T15:23:13-05:00,2025-09-09
3174,1081,1097.34375,2025-09-09T15:23:43-05:00,2025-09-09
3175,1277,1296.32813,2025-09-09T15:24:14-05:00,2025-09-09
3176,1556,1592.34375,2025-09-09T15:24:43-05:00,2025-09-09
3177,1985,2042.34387,2025-09-09T15:25:13-05:00,2025-09-09
3178,2603,2659.68774,2025-09-09T15:25:43-05:00,2025-09-09
3179,3221,3284.06274,2025-09-09T15:26:13-05:00,2025-09-09
3180,3792,3843.04712,2025-09-09T15:26:43-05:00,2025-09-09
3181,4293,4342.96875,2025-09-09T15:27:13-05:00,2025-09-09
3182,4738,4778.20312,2025-09-09T15:27:43-05:00,2025-09-09
3183,5076,5106.5625,2025-09-09T15:28:13-05:00,2025-09-09
3184,5644,5669.76562,2025-09-09T15:28:43-05:00,2025-09-09
3185,5890,5918.67187,2025-09-09T15:29:13-05:00,2025-09-09
3210,855,844.21869,2025-09-09T15:41:44-05:00,2025-09-09
3211,799,793.59381,2025-09-09T15:42:14-05:00,2025-09-09
3212,787,783.75012,2025-09-09T15:42:44-05:00,2025-09-09
3213,870,928.59387,2025-09-09T15:43:14-05:00,2025-09-09
3214,1021,1001.01575,2025-09-09T15:43:44-05:00,2025-09-09
3215,944,939.14075,2025-09-09T15:44:14-05:00,2025-09-09
3216,882,874.45325,2025-09-09T15:44:44-05:00,2025-09-09
3217,900,896.25,2025-09-09T15:45:14-05:00,2025-09-09
3218,944,953.20312,2025-09-09T15:45:44-05:00,2025-09-09
3219,1100,1108.59375,2025-09-09T15:46:14-05:00,2025-09-09
3220,1219,1228.12512,2025-09-09T15:46:44-05:00,2025-09-09
3221,1352,1364.53125,2025-09-09T15:47:14-05:00,2025-09-09
3222,1484,1493.90625,2025-09-09T15:47:44-05:00,2025-09-09
3223,1607,1617.65625,2025-09-09T15:48:14-05:00,2025-09-09
3224,1732,1742.10938,2025-09-09T15:48:44-05:00,2025-09-09
3225,1844,1853.20312,2025-09-09T15:49:14-05:00,2025-09-09
3226,1950,1961.48438,2025-09-09T15:49:44-05:00,2025-09-09
3227,2058,2065.54687,2025-09-09T15:50:14-05:00,2025-09-09
3228,2169,2179.45312,2025-09-09T15:50:44-05:00,2025-09-09
3229,2280,2287.03149,2025-09-09T15:51:14-05:00,2025-09-09
3230,2391,2400.93774,2025-09-09T15:51:44-05:00,2025-09-09
3231,2502,2512.03125,2025-09-09T15:52:14-05:00,2025-09-09
3232,2616,2629.45312,2025-09-09T15:52:44-05:00,2025-09-09
3233,2737,2744.76562,2025-09-09T15:53:14-05:00,2025-09-09
3234,2851,2860.78149,2025-09-09T15:53:45-05:00,2025-09-09
3235,2959,2966.95312,2025-09-09T15:54:14-05:00,2025-09-09
3236,3088,3097.03125,2025-09-09T15:54:45-05:00,2025-09-09
3237,3202,3213.04663,2025-09-09T15:55:15-05:00,2025-09-09
3238,3326,3335.39063,2025-09-09T15:55:45-05:00,2025-09-09
3239,3453,3465.46899,2025-09-09T15:56:15-05:00,2025-09-09
3240,3569,3580.07788,2025-09-09T15:56:45-05:00,2025-09-09
3241,3691,3705.23437,2025-09-09T15:57:15-05:00,2025-09-09
3242,3813,3823.35913,2025-09-09T15:57:45-05:00,2025-09-09
3243,3938,3951.32837,2025-09-09T15:58:15-05:00,2025-09-09
3244,4081,4101.09375,2025-09-09T15:58:45-05:00,2025-09-09
3245,4245,4259.29687,2025-09-09T15:59:15-05:00,2025-09-09
3246,4406,4419.60937,2025-09-09T15:59:45-05:00,2025-09-09
3247,4536,4553.90625,2025-09-09T16:00:15-05:00,2025-09-09
3248,4673,4682.57812,2025-09-09T16:00:45-05:00,2025-09-09
3249,4821,4831.64062,2025-09-09T16:01:15-05:00,2025-09-09
3250,4973,4988.4375,2025-09-09T16:01:45-05:00,2025-09-09
3251,5123,5134.6875,2025-09-09T16:02:15-05:00,2025-09-09
3252,5253,5265.46924,2025-09-09T16:02:45-05:00,2025-09-09
3253,5383,5398.35937,2025-09-09T16:03:15-05:00,2025-09-09
3254,5532,5545.3125,2025-09-09T16:03:45-05:00,2025-09-09
3255,5688,5698.59375,2025-09-09T16:04:15-05:00,2025-09-09
3256,5788,5790.70312,2025-09-09T16:04:45-05:00,2025-09-09
3257,5855,5863.82812,2025-09-09T16:05:15-05:00,2025-09-09
3258,5959,5969.29687,2025-09-09T16:05:45-05:00,2025-09-09
3261,915,797.8125,2025-09-09T16:07:16-05:00,2025-09-09
3262,828,787.96875,2025-09-09T16:07:45-05:00,2025-09-09
3263,832,836.48431,2025-09-09T16:08:15-05:00,2025-09-09
3264,857,854.06244,2025-09-09T16:08:45-05:00,2025-09-09
3265,848,841.40619,2025-09-09T16:09:16-05:00,2025-09-09
3266,862,865.3125,2025-09-09T16:09:47-05:00,2025-09-09
3267,1021,1032.65625,2025-09-09T16:10:16-05:00,2025-09-09
3268,1158,1173.9845,2025-09-09T16:10:47-05:00,2025-09-09
3269,1625,1648.59375,2025-09-09T16:11:46-05:00,2025-09-09
3270,1860,1877.81238,2025-09-09T16:12:16-05:00,2025-09-09
3271,2120,2152.03125,2025-09-09T16:12:46-05:00,2025-09-09
3272,2429,2455.78125,2025-09-09T16:13:16-05:00,2025-09-09
3273,2740,2775.70312,2025-09-09T16:13:46-05:00,2025-09-09
3274,3071,3101.25,2025-09-09T16:14:16-05:00,2025-09-09
3275,3407,3447.89062,2025-09-09T16:14:46-05:00,2025-09-09
3276,3737,3763.59375,2025-09-09T16:15:16-05:00,2025-09-09
3277,4039,4070.15649,2025-09-09T16:15:46-05:00,2025-09-09
3278,4396,4427.34375,2025-09-09T16:16:16-05:00,2025-09-09
3279,4744,4773.28125,2025-09-09T16:16:46-05:00,2025-09-09
3280,5059,5093.20313,2025-09-09T16:17:16-05:00,2025-09-09
3281,5382,5412.42188,2025-09-09T16:17:46-05:00,2025-09-09
3282,5699,5731.64063,2025-09-09T16:18:16-05:00,2025-09-09
3285,896,908.20306,2025-09-09T16:19:46-05:00,2025-09-09
3286,817,819.60944,2025-09-09T16:20:16-05:00,2025-09-09
3287,809,799.21887,2025-09-09T16:20:46-05:00,2025-09-09
3288,784,778.82825,2025-09-09T16:21:16-05:00,2025-09-09
3289,773,766.17181,2025-09-09T16:21:47-05:00,2025-09-09
3290,775,772.5,2025-09-09T16:22:16-05:00,2025-09-09
3291,868,877.26556,2025-09-09T16:22:47-05:00,2025-09-09
3292,972,969.37506,2025-09-09T16:23:16-05:00,2025-09-09
3293,1040,1048.125,2025-09-09T16:23:46-05:00,2025-09-09
3294,1130,1134.60938,2025-09-09T16:24:17-05:00,2025-09-09
3295,1200,1201.40625,2025-09-09T16:24:46-05:00,2025-09-09
3296,1256,1259.76575,2025-09-09T16:25:17-05:00,2025-09-09
3297,1305,1303.3595,2025-09-09T16:25:47-05:00,2025-09-09
3298,1324,1323.75012,2025-09-09T16:26:17-05:00,2025-09-09
3299,1340,1336.40625,2025-09-09T16:26:47-05:00,2025-09-09
3300,1350,1347.65637,2025-09-09T16:27:17-05:00,2025-09-09
3301,1357,1355.39075,2025-09-09T16:27:47-05:00,2025-09-09
3302,1367,1364.53125,2025-09-09T16:28:17-05:00,2025-09-09
3303,1369,1366.64063,2025-09-09T16:28:47-05:00,2025-09-09
3304,1372,1370.15637,2025-09-09T16:29:16-05:00,2025-09-09
3305,1381,1378.59387,2025-09-09T16:29:47-05:00,2025-09-09
3306,1396,1394.76563,2025-09-09T16:30:17-05:00,2025-09-09
3307,1405,1403.20313,2025-09-09T16:30:47-05:00,2025-09-09
3308,1416,1413.75,2025-09-09T16:31:17-05:00,2025-09-09
3309,1429,1427.81262,2025-09-09T16:31:47-05:00,2025-09-09
3310,1438,1435.547,2025-09-09T16:32:17-05:00,2025-09-09
3311,1447,1445.39075,2025-09-09T16:32:47-05:00,2025-09-09
3312,1459,1457.34375,2025-09-09T16:33:17-05:00,2025-09-09
3313,1477,1474.92188,2025-09-09T16:33:47-05:00,2025-09-09
3314,1498,1499.53137,2025-09-09T16:34:17-05:00,2025-09-09
3315,1517,1515.00012,2025-09-09T16:34:47-05:00,2025-09-09
3316,1535,1535.39063,2025-09-09T16:35:17-05:00,2025-09-09
3317,1554,1553.672,2025-09-09T16:35:47-05:00,2025-09-09
3318,1576,1576.875,2025-09-09T16:36:17-05:00,2025-09-09
3319,1595,1586.71875,2025-09-09T16:36:47-05:00,2025-09-09
3320,1336,1294.92188,2025-09-09T16:37:17-05:00,2025-09-09
3321,865,863.90637,2025-09-09T16:37:47-05:00,2025-09-09
